region_id,region_nombre,comuna_nombre,slug,web_municipal,url_transparencia
08,Biobío,Antuco,antuco,https://www.municipalidadantuco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_antuco
08,Biobío,Cabrero,cabrero,https://www.municipalidadcabrero.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_cabrero
08,Biobío,Laja,laja,https://www.municipalidadlaja.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_laja
08,Biobío,Mulchén,mulchen,https://www.municipalidadmulchen.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_mulchen
08,Biobío,Nacimiento,nacimiento,https://www.municipalidadnacimiento.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_nacimiento
08,Biobío,Negrete,negrete,https://www.municipalidadnegrete.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_negrete
08,Biobío,Quilaco,quilaco,https://www.municipalidadquilaco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_quilaco
08,Biobío,Quilleco,quilleco,https://www.municipalidadquilleco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_quilleco
08,Biobío,San Rosendo,san-rosendo,https://www.municipalidadsan-rosendo.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_san-rosendo
08,Biobío,Santa Bárbara,santa-barbara,https://www.municipalidadsanta-barbara.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_santa-barbara
08,Biobío,Tucapel,tucapel,https://www.municipalidadtucapel.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_tucapel
08,Biobío,Yumbel,yumbel,https://www.municipalidadyumbel.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_yumbel
08,Biobío,Alto Biobío,alto-biobio,https://www.municipalidadalto-biobio.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_alto-biobio
09,La Araucanía,Temuco,temuco,https://www.municipalidadtemuco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_temuco
09,La Araucanía,Carahue,carahue,https://www.municipalidadcarahue.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_carahue
09,La Araucanía,Cunco,cunco,https://www.municipalidadcunco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_cunco
09,La Araucanía,Curarrehue,curarrehue,https://www.municipalidadcurarrehue.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_curarrehue
09,La Araucanía,Freire,freire,https://www.municipalidadfreire.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_freire
09,La Araucanía,Galvarino,galvarino,https://www.municipalidadgalvarino.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_galvarino
09,La Araucanía,Gorbea,gorbea,https://www.municipalidadgorbea.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_gorbea
09,La Araucanía,Lautaro,lautaro,https://www.municipalidadlautaro.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_lautaro
09,La Araucanía,Loncoche,loncoche,https://www.municipalidadloncoche.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_loncoche
09,La Araucanía,Melipeuco,melipeuco,https://www.municipalidadmelipeuco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_melipeuco
09,La Araucanía,Nueva Imperial,nueva-imperial,https://www.municipalidadnueva-imperial.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_nueva-imperial
09,La Araucanía,Padre Las Casas,padre-las-casas,https://www.municipalidadpadre-las-casas.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_padre-las-casas
09,La Araucanía,Perquenco,perquenco,https://www.municipalidadperquenco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_perquenco
09,La Araucanía,Pitrufquén,pitrufquen,https://www.municipalidadpitrufquen.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_pitrufquen
09,La Araucanía,Pucón,pucon,https://www.municipalidadpucon.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_pucon
09,La Araucanía,Saavedra,saavedra,https://www.municipalidadsaavedra.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_saavedra
09,La Araucanía,Teodoro Schmidt,teodoro-schmidt,https://www.municipalidadteodoro-schmidt.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_teodoro-schmidt
09,La Araucanía,Toltén,tolten,https://www.municipalidadtolten.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_tolten
09,La Araucanía,Vilcún,vilcun,https://www.municipalidadvilcun.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_vilcun
09,La Araucanía,Villarrica,villarrica,https://www.municipalidadvillarrica.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_villarrica
09,La Araucanía,Cholchol,cholchol,https://www.municipalidadcholchol.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_cholchol
09,La Araucanía,Angol,angol,https://www.municipalidadangol.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_angol
09,La Araucanía,Collipulli,collipulli,https://www.municipalidadcollipulli.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_collipulli
09,La Araucanía,Curacautín,curacautin,https://www.municipalidadcuracautin.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_curacautin
09,La Araucanía,Ercilla,ercilla,https://www.municipalidadercilla.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_ercilla
09,La Araucanía,Lonquimay,lonquimay,https://www.municipalidadlonquimay.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_lonquimay
09,La Araucanía,Los Sauces,los-sauces,https://www.municipalidadlos-sauces.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_los-sauces
09,La Araucanía,Lumaco,lumaco,https://www.municipalidadlumaco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_lumaco
09,La Araucanía,Purén,puren,https://www.municipalidadpuren.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_puren
09,La Araucanía,Renaico,renaico,https://www.municipalidadrenaico.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_renaico
09,La Araucanía,Traiguén,traiguen,https://www.municipalidadtraiguen.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_traiguen
09,La Araucanía,Victoria,victoria,https://www.municipalidadvictoria.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_victoria
14,Los Ríos,Valdivia,valdivia,https://www.municipalidadvaldivia.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_valdivia
14,Los Ríos,Corral,corral,https://www.municipalidadcorral.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_corral
14,Los Ríos,Lanco,lanco,https://www.municipalidadlanco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_lanco
14,Los Ríos,Los Lagos,los-lagos,https://www.municipalidadlos-lagos.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_los-lagos
14,Los Ríos,Máfil,mafil,https://www.municipalidadmafil.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_mafil
14,Los Ríos,Mariquina,mariquina,https://www.municipalidadmariquina.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_mariquina
14,Los Ríos,Paillaco,paillaco,https://www.municipalidadpaillaco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_paillaco
14,Los Ríos,Panguipulli,panguipulli,https://www.municipalidadpanguipulli.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_panguipulli
14,Los Ríos,La Unión,la-union,https://www.municipalidadla-union.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_la-union
14,Los Ríos,Futrono,futrono,https://www.municipalidadfutrono.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_futrono
14,Los Ríos,Lago Ranco,lago-ranco,https://www.municipalidadlago-ranco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_lago-ranco
14,Los Ríos,Río Bueno,rio-bueno,https://www.municipalidadrio-bueno.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_rio-bueno
10,Los Lagos,Puerto Montt,puerto-montt,https://www.municipalidadpuerto-montt.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_puerto-montt
10,Los Lagos,Calbuco,calbuco,https://www.municipalidadcalbuco.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_calbuco
10,Los Lagos,Cochamó,cochamo,https://www.municipalidadcochamo.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_cochamo
10,Los Lagos,Fresia,fresia,https://www.municipalidadfresia.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_fresia
10,Los Lagos,Frutillar,frutillar,https://www.municipalidadfrutillar.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_frutillar
10,Los Lagos,Los Muermos,los-muermos,https://www.municipalidadlos-muermos.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_los-muermos
10,Los Lagos,Llanquihue,llanquihue,https://www.municipalidadllanquihue.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_llanquihue
10,Los Lagos,Maullín,maullin,https://www.municipalidadmaullin.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_maullin
10,Los Lagos,Puerto Varas,puerto-varas,https://www.municipalidadpuerto-varas.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_puerto-varas
10,Los Lagos,Castro,castro,https://www.municipalidadcastro.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_castro
10,Los Lagos,Ancud,ancud,https://www.municipalidadancud.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_ancud
10,Los Lagos,Chonchi,chonchi,https://www.municipalidadchonchi.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_chonchi
10,Los Lagos,Curaco de Vélez,curaco-de-velez,https://www.municipalidadcuraco-de-velez.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_curaco-de-velez
10,Los Lagos,Dalcahue,dalcahue,https://www.municipalidaddalcahue.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_dalcahue
10,Los Lagos,Puqueldón,puqueldon,https://www.municipalidadpuqueldon.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_puqueldon
10,Los Lagos,Queilén,queilen,https://www.municipalidadqueilen.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_queilen
10,Los Lagos,Quellón,quellon,https://www.municipalidadquellon.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_quellon
10,Los Lagos,Quemchi,quemchi,https://www.municipalidadquemchi.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_quemchi
10,Los Lagos,Quinchao,quinchao,https://www.municipalidadquinchao.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_quinchao
10,Los Lagos,Osorno,osorno,https://www.municipalidadosorno.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_osorno
10,Los Lagos,Puerto Octay,puerto-octay,https://www.municipalidadpuerto-octay.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_puerto-octay
10,Los Lagos,Purranque,purranque,https://www.municipalidadpurranque.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_purranque
10,Los Lagos,Puyehue,puyehue,https://www.municipalidadpuyehue.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_puyehue
10,Los Lagos,Río Negro,rio-negro,https://www.municipalidadrio-negro.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_rio-negro
10,Los Lagos,San Juan de la Costa,san-juan-de-la-costa,https://www.municipalidadsan-juan-de-la-costa.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_san-juan-de-la-costa
10,Los Lagos,San Pablo,san-pablo,https://www.municipalidadsan-pablo.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_san-pablo
10,Los Lagos,Chaitén,chaiten,https://www.municipalidadchaiten.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_chaiten
10,Los Lagos,Futaleufú,futaleufu,https://www.municipalidadfutaleufu.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_futaleufu
10,Los Lagos,Hualaihué,hualaihue,https://www.municipalidadhualaihue.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_hualaihue
10,Los Lagos,Palena,palena,https://www.municipalidadpalena.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_palena
11,Aysén,Coyhaique,coyhaique,https://www.municipalidadcoyhaique.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_coyhaique
11,Aysén,Lago Verde,lago-verde,https://www.municipalidadlago-verde.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_lago-verde
11,Aysén,Aysén,aysen,https://www.municipalidadaysen.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_aysen
11,Aysén,Cisnes,cisnes,https://www.municipalidadcisnes.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_cisnes
11,Aysén,Guaitecas,guaitecas,https://www.municipalidadguaitecas.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_guaitecas
11,Aysén,Cochrane,cochrane,https://www.municipalidadcochrane.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_cochrane
11,Aysén,O'Higgins,ohiggins,https://www.municipalidadohiggins.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_ohiggins
11,Aysén,Tortel,tortel,https://www.municipalidadtortel.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_tortel
11,Aysén,Chile Chico,chile-chico,https://www.municipalidadchile-chico.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_chile-chico
11,Aysén,Río Ibáñez,rio-ibanez,https://www.municipalidadrio-ibanez.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_rio-ibanez
12,Magallanes y Antártica,Punta Arenas,punta-arenas,https://www.municipalidadpunta-arenas.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_punta-arenas
12,Magallanes y Antártica,Laguna Blanca,laguna-blanca,https://www.municipalidadlaguna-blanca.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_laguna-blanca
12,Magallanes y Antártica,Río Verde,rio-verde,https://www.municipalidadrio-verde.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_rio-verde
12,Magallanes y Antártica,San Gregorio,san-gregorio,https://www.municipalidadsan-gregorio.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_san-gregorio
12,Magallanes y Antártica,Cabo de Hornos,cabo-de-hornos,https://www.municipalidadcabo-de-hornos.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_cabo-de-hornos
12,Magallanes y Antártica,Antártica,antartica,https://www.municipalidadantartica.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_antartica
12,Magallanes y Antártica,Porvenir,porvenir,https://www.municipalidadporvenir.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_porvenir
12,Magallanes y Antártica,Primavera,primavera,https://www.municipalidadprimavera.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_primavera
12,Magallanes y Antártica,Timaukel,timaukel,https://www.municipalidadtimaukel.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_timaukel
12,Magallanes y Antártica,Natales,natales,https://www.municipalidadnatales.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_natales
12,Magallanes y Antártica,Torres del Paine,torres-del-paine,https://www.municipalidadtorres-del-paine.cl,https://www.portaltransparencia.cl/PortalPdT/web/guest/direct-org?org=MU_torres-del-paine
